GEO_NAME,income,Shelter-cost-to-income-ratio,tenure,fraction
Collingwood,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,450,0.947368421
Collingwood,"$100,000 and over",Spending less than 30% of income on shelter costs,2560,0.988416988
Barrie,"Under $10,000",Spending less than 30% of income on shelter costs,65,0.046263345
Barrie,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,510,0.161648177
Barrie,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1150,0.243128964
Barrie,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1955,0.365420561
Barrie,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,2505,0.451351351
Barrie,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,3315,0.603825137
Barrie,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,3765,0.708372531
Barrie,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,4015,0.821903787
Barrie,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,4095,0.874066169
Barrie,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,4185,0.934151786
Barrie,"$100,000 and over",Spending less than 30% of income on shelter costs,26915,0.979083303
Orillia,"Under $10,000",Spending less than 30% of income on shelter costs,40,0.125
Orillia,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,180,0.137931034
Orillia,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,485,0.324414716
Orillia,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,700,0.471380471
Orillia,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,935,0.665480427
Orillia,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1000,0.769230769
Orillia,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,850,0.858585859
Orillia,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,835,0.932960894
Orillia,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,770,0.98089172
Orillia,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,595,0.967479675
Orillia,"$100,000 and over",Spending less than 30% of income on shelter costs,2860,0.994782609
Midland,"Under $10,000",Spending less than 30% of income on shelter costs,40,0.106666667
Midland,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,200,0.170940171
Midland,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,520,0.343234323
Midland,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,975,0.555555556
Midland,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1120,0.729641694
Midland,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1105,0.75170068
Midland,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1040,0.859504132
Midland,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,985,0.907834101
Midland,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,850,0.960451977
Midland,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,785,0.97515528
Midland,"$100,000 and over",Spending less than 30% of income on shelter costs,3330,0.985207101
North Bay,"Under $10,000",Spending less than 30% of income on shelter costs,75,0.104166667
North Bay,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,380,0.153846154
North Bay,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,945,0.334513274
North Bay,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1445,0.485714286
North Bay,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1765,0.677543186
North Bay,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2040,0.832653061
North Bay,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2025,0.89010989
North Bay,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1950,0.953545232
North Bay,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1710,0.957983193
North Bay,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1635,0.987915408
North Bay,"$100,000 and over",Spending less than 30% of income on shelter costs,8175,0.983754513
Greater Sudbury,"Under $10,000",Spending less than 30% of income on shelter costs,335,0.186629526
Greater Sudbury,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,1145,0.220829315
Greater Sudbury,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1980,0.34464752
Greater Sudbury,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,3340,0.589585172
Greater Sudbury,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,4340,0.746345658
Greater Sudbury,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,4400,0.82629108
Greater Sudbury,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,4525,0.899602386
Greater Sudbury,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,3900,0.926365796
Greater Sudbury,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,3935,0.951632406
Greater Sudbury,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,3595,0.972936401
Greater Sudbury,"$100,000 and over",Spending less than 30% of income on shelter costs,23525,0.986786913
Elliot Lake,"Under $10,000",Spending less than 30% of income on shelter costs,30,0.272727273
Elliot Lake,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,115,0.172932331
Elliot Lake,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,430,0.45026178
Elliot Lake,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,635,0.755952381
Elliot Lake,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,645,0.928057554
Elliot Lake,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,400,0.930232558
Elliot Lake,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,360,0.96
Elliot Lake,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,285,1
Elliot Lake,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,210,0.976744186
Elliot Lake,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,140,1
Elliot Lake,"$100,000 and over",Spending less than 30% of income on shelter costs,805,1
Timmins,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.052631579
Timmins,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,290,0.223076923
Timmins,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,560,0.336336336
Timmins,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,895,0.590759076
Timmins,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1080,0.75261324
Timmins,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1055,0.82421875
Timmins,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,855,0.895287958
Timmins,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,910,0.914572864
Timmins,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,975,0.9375
Timmins,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,830,0.982248521
Timmins,"$100,000 and over",Spending less than 30% of income on shelter costs,6355,0.990646921
Sault Ste. Marie,"Under $10,000",Spending less than 30% of income on shelter costs,150,0.180722892
Sault Ste. Marie,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,670,0.227118644
Sault Ste. Marie,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1515,0.407258065
Sault Ste. Marie,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2285,0.689291101
Sault Ste. Marie,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,2720,0.815592204
Sault Ste. Marie,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2360,0.885553471
Sault Ste. Marie,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2250,0.939457203
Sault Ste. Marie,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2160,0.957871397
Sault Ste. Marie,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1860,0.966233766
Sault Ste. Marie,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1660,0.976470588
Sault Ste. Marie,"$100,000 and over",Spending less than 30% of income on shelter costs,9315,0.986758475
Thunder Bay,"Under $10,000",Spending less than 30% of income on shelter costs,190,0.147286822
Thunder Bay,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,1085,0.276785714
Thunder Bay,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1875,0.416204218
Thunder Bay,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2940,0.646153846
Thunder Bay,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,3375,0.767918089
Thunder Bay,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,3880,0.889908257
Thunder Bay,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,3450,0.924932976
Thunder Bay,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,3265,0.94092219
Thunder Bay,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,3085,0.96105919
Thunder Bay,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2820,0.972413793
Thunder Bay,"$100,000 and over",Spending less than 30% of income on shelter costs,16040,0.989512647
Kenora,"Under $10,000",Spending less than 30% of income on shelter costs,35,0.318181818
Kenora,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,55,0.130952381
Kenora,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,180,0.339622642
Kenora,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,295,0.561904762
Kenora,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,370,0.804347826
Kenora,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,440,0.88
Kenora,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,495,0.916666667
Kenora,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,435,0.945652174
Kenora,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,385,0.974683544
Kenora,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,385,0.974683544
Kenora,"$100,000 and over",Spending less than 30% of income on shelter costs,2115,0.988317757
Winnipeg,"Under $10,000",Spending less than 30% of income on shelter costs,380,0.035447761
Winnipeg,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,4195,0.242065782
Winnipeg,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,9390,0.400085215
Winnipeg,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,14555,0.567446394
Winnipeg,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,19335,0.744369586
Winnipeg,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,20705,0.830692076
Winnipeg,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,21030,0.89015873
Winnipeg,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,19885,0.938414346
Winnipeg,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,19070,0.955410822
Winnipeg,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,16820,0.971692663
Winnipeg,"$100,000 and over",Spending less than 30% of income on shelter costs,95390,0.989522822
Winkler,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Winkler,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,150,0.297029703
Winkler,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,525,0.596590909
Winkler,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,610,0.628865979
Winkler,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,740,0.762886598
Winkler,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,925,0.829596413
Winkler,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,905,0.905
Winkler,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,870,0.961325967
Winkler,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,710,0.959459459
Winkler,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,660,0.936170213
Winkler,"$100,000 and over",Spending less than 30% of income on shelter costs,2210,0.967177243
Steinbach,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Steinbach,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,75,0.185185185
Steinbach,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,215,0.405660377
Steinbach,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,405,0.578571429
Steinbach,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,465,0.744
Steinbach,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,490,0.859649123
Steinbach,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,450,0.9
Steinbach,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,425,0.977011494
Steinbach,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,425,0.977011494
Steinbach,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,445,1.011363636
Steinbach,"$100,000 and over",Spending less than 30% of income on shelter costs,1265,0.992156863
Portage la Prairie,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.075
Portage la Prairie,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,160,0.376470588
Portage la Prairie,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,335,0.549180328
Portage la Prairie,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,425,0.779816514
Portage la Prairie,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,545,0.879032258
Portage la Prairie,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,480,0.95049505
Portage la Prairie,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,365,0.986486486
Portage la Prairie,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,480,1
Portage la Prairie,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,295,0.983333333
Portage la Prairie,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,275,1
Portage la Prairie,"$100,000 and over",Spending less than 30% of income on shelter costs,1235,0.995967742
Brandon,"Under $10,000",Spending less than 30% of income on shelter costs,50,0.081967213
Brandon,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,345,0.255555556
Brandon,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,825,0.459610028
Brandon,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1415,0.643181818
Brandon,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1645,0.777777778
Brandon,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1610,0.842931937
Brandon,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1780,0.912820513
Brandon,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1610,0.947058824
Brandon,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1565,0.969040248
Brandon,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1395,0.958762887
Brandon,"$100,000 and over",Spending less than 30% of income on shelter costs,6790,0.976978417
Thompson,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.133333333
Thompson,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,30,0.214285714
Thompson,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,85,0.314814815
Thompson,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,215,0.641791045
Thompson,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,280,0.835820896
Thompson,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,270,0.794117647
Thompson,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,265,0.913793103
Thompson,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,200,0.930232558
Thompson,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,295,0.983333333
Thompson,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,240,1
Thompson,"$100,000 and over",Spending less than 30% of income on shelter costs,2365,0.995789474
Regina,"Under $10,000",Spending less than 30% of income on shelter costs,30,0.016172507
Regina,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,560,0.135429262
Regina,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1515,0.243961353
Regina,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2785,0.423896499
Regina,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,4245,0.619256018
Regina,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,4970,0.742899851
Regina,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,5095,0.810660302
Regina,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,5610,0.893312102
Regina,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,5225,0.927240461
Regina,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,4915,0.946102021
Regina,"$100,000 and over",Spending less than 30% of income on shelter costs,38530,0.981906218
Yorkton,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Yorkton,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,155,0.269565217
Yorkton,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,295,0.401360544
Yorkton,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,440,0.676923077
Yorkton,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,585,0.835714286
Yorkton,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,505,0.885964912
Yorkton,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,540,0.9
Yorkton,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,530,0.946428571
Yorkton,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,510,0.953271028
Yorkton,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,310,0.925373134
Yorkton,"$100,000 and over",Spending less than 30% of income on shelter costs,2460,0.976190476
Moose Jaw,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.039473684
Moose Jaw,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,170,0.187845304
Moose Jaw,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,570,0.397212544
Moose Jaw,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,945,0.665492958
Moose Jaw,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,900,0.734693878
Moose Jaw,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,930,0.898550725
Moose Jaw,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1080,0.911392405
Moose Jaw,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,910,0.93814433
Moose Jaw,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,845,0.960227273
Moose Jaw,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,800,0.987654321
Moose Jaw,"$100,000 and over",Spending less than 30% of income on shelter costs,4700,0.986358867
Swift Current,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Swift Current,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,110,0.239130435
Swift Current,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,295,0.479674797
Swift Current,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,545,0.726666667
Swift Current,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,515,0.830645161
Swift Current,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,555,0.888
Swift Current,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,445,0.89
Swift Current,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,520,0.99047619
Swift Current,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,475,0.989583333
Swift Current,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,345,0.958333333
Swift Current,"$100,000 and over",Spending less than 30% of income on shelter costs,2705,0.962633452
Saskatoon,"Under $10,000",Spending less than 30% of income on shelter costs,75,0.027829314
Saskatoon,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,655,0.12405303
Saskatoon,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,2195,0.278024066
Saskatoon,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,3610,0.446229913
Saskatoon,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,4890,0.593806922
Saskatoon,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,5745,0.700182815
Saskatoon,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,6260,0.796437659
Saskatoon,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,6065,0.849439776
Saskatoon,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,6300,0.90778098
Saskatoon,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,6130,0.943076923
Saskatoon,"$100,000 and over",Spending less than 30% of income on shelter costs,45555,0.980626413
North Battleford,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
North Battleford,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,125,0.223214286
North Battleford,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,285,0.360759494
North Battleford,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,475,0.612903226
North Battleford,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,555,0.770833333
North Battleford,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,495,0.853448276
North Battleford,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,480,0.880733945
North Battleford,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,470,0.94
North Battleford,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,440,0.897959184
North Battleford,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,455,0.957894737
North Battleford,"$100,000 and over",Spending less than 30% of income on shelter costs,2300,0.976645435
Prince Albert,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.025641026
Prince Albert,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,215,0.179916318
Prince Albert,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,465,0.347014925
Prince Albert,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,730,0.488294314
Prince Albert,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,915,0.663043478
Prince Albert,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1120,0.868217054
Prince Albert,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,985,0.875555556
Prince Albert,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,905,0.900497512
Prince Albert,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,990,0.956521739
Prince Albert,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,700,0.939597315
Prince Albert,"$100,000 and over",Spending less than 30% of income on shelter costs,5430,0.969642857
Estevan,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Estevan,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,0,0
Estevan,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,115,0.389830508
Estevan,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,180,0.642857143
Estevan,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,175,0.593220339
Estevan,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,270,0.805970149
Estevan,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,305,0.85915493
Estevan,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,260,0.852459016
Estevan,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,315,0.926470588
Estevan,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,305,0.983870968
Estevan,"$100,000 and over",Spending less than 30% of income on shelter costs,2660,0.969034608
Weyburn,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Weyburn,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,45,0.160714286
Weyburn,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,135,0.38028169
Weyburn,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,215,0.632352941
Weyburn,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,315,0.851351351
Weyburn,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,280,0.835820896
Weyburn,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,345,0.896103896
Weyburn,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,215,0.895833333
Weyburn,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,300,0.983606557
Weyburn,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,215,0.977272727
Weyburn,"$100,000 and over",Spending less than 30% of income on shelter costs,1690,0.988304094
Medicine Hat,"Under $10,000",Spending less than 30% of income on shelter costs,25,0.03649635
Medicine Hat,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,270,0.200743494
Medicine Hat,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1125,0.387263339
Medicine Hat,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1565,0.59168242
Medicine Hat,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1850,0.747474747
Medicine Hat,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1985,0.806910569
Medicine Hat,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1900,0.867579909
Medicine Hat,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1740,0.920634921
Medicine Hat,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1990,0.959036145
Medicine Hat,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1610,0.96119403
Medicine Hat,"$100,000 and over",Spending less than 30% of income on shelter costs,10860,0.97268249
Brooks,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Brooks,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,45,0.195652174
Brooks,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,195,0.40625
Brooks,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,255,0.459459459
Brooks,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,455,0.627586207
Brooks,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,435,0.743589744
Brooks,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,465,0.845454545
Brooks,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,545,0.886178862
Brooks,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,700,0.91503268
Brooks,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,500,0.917431193
Brooks,"$100,000 and over",Spending less than 30% of income on shelter costs,3050,0.917293233
Lethbridge,"Under $10,000",Spending less than 30% of income on shelter costs,50,0.053763441
Lethbridge,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,420,0.207407407
Lethbridge,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1350,0.367847411
Lethbridge,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2050,0.55033557
Lethbridge,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,2475,0.659121172
Lethbridge,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2800,0.767123288
Lethbridge,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2845,0.859516616
Lethbridge,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2875,0.899843505
Lethbridge,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,2900,0.938511327
Lethbridge,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2445,0.955078125
Lethbridge,"$100,000 and over",Spending less than 30% of income on shelter costs,15390,0.974667511
Okotoks,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Okotoks,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,10,0.052631579
Okotoks,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,105,0.368421053
Okotoks,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,200,0.412371134
Okotoks,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,180,0.418604651
Okotoks,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,160,0.395061728
Okotoks,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,345,0.663461538
Okotoks,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,325,0.677083333
Okotoks,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,410,0.76635514
Okotoks,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,445,0.801801802
Okotoks,"$100,000 and over",Spending less than 30% of income on shelter costs,5565,0.98061674
High River,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
High River,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,25,0.161290323
High River,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,100,0.243902439
High River,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,180,0.418604651
High River,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,235,0.56626506
High River,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,310,0.729411765
